"001","BARBAN01","BAR EMERGENCY","BA252","NAVY","L","BAR JMP1","NAVY","L 42/44","1"
"001","BARBAN01","BAR EMERGENCY","BA252","NAVY","M","BAR JMP1","NAVY","M 38/40","1"
"001","BARBAN01","BAR EMERGENCY","BA252","NAVY","S","BAR JMP1","NAVY","S 34/36","1"
"001","BARBAN01","BAR EMERGENCY","BA252","NAVY","XL","BAR JMP1","NAVY","XL 46/48","1"
"001","BARBAN01","BAR EMERGENCY","BA255","NAVY/DOT","ONE SIZE","BAR TIE1","NAVY/DOT","One Size","1"
"001","BARBAN01","BAR EMERGENCY","BA282","STRIPE","ONE SIZE","BAR SCF1","NAVY/DOT","One Size","1"
"001","BARBAN01","BAR EMERGENCY","BA289","STRIPE","15","BAR SHT1","WHITE","15","1"
"001","BARBAN01","BAR EMERGENCY","BA289","STRIPE","15.5","BAR SHT1","WHITE","15.5","1"
"001","BARBAN01","BAR EMERGENCY","BA289","STRIPE","16","BAR SHT1","WHITE","16","1"
"001","BARBAN01","BAR EMERGENCY","BA290","STRIPE","15.5","BAR SHT2","WHITE","15.5","1"
"001","BARBAN01","BAR EMERGENCY","BA290","STRIPE","16","BAR SHT2","WHITE","16","1"
"001","BARBAN01","BAR EMERGENCY","BA290","STRIPE","16.5","BAR SHT2","WHITE","16.5","1"
"001","BARBAN01","BAR EMERGENCY","BA290","STRIPE","17","BAR SHT2","WHITE","17","1"
"001","BARBAN01","BAR EMERGENCY","BA290","STRIPE","18","BAR SHT2","WHITE","18","1"
"001","BARBAN01","BAR EMERGENCY","BA290","STRIPE","18.5","BAR SHT2","WHITE","18.5","1"
"001","BARBAN01","BAR EMERGENCY","BA290","STRIPE","19","BAR SHT2","WHITE","19","1"
"001","BARBAN01","BAR EMERGENCY","BA290","STRIPE","19.5","BAR SHT2","WHITE","19.5","1"
"001","BARBAN01","BAR EMERGENCY","BA290","STRIPE","20","BAR SHT2","WHITE","20","1"
"001","BARBAN01","BAR EMERGENCY","BA290","STRIPE","20.5","BAR SHT2","WHITE","20.5","1"
"001","BARBAN01","BAR EMERGENCY","BA294/L","NAVY","10","BAR DRS2","NAVY","10","1"
"001","BARBAN01","BAR EMERGENCY","BA294/L","NAVY","26","BAR DRS2","NAVY","26","1"
"001","BARBAN01","BAR EMERGENCY","BA294/L","NAVY","28","BAR DRS2","NAVY","28","1"
"001","BARBAN01","BAR EMERGENCY","BA294/L","NAVY","30","BAR DRS2","NAVY","30","1"
"001","BARBAN01","BAR EMERGENCY","BA294/L","NAVY","6","BAR DRS2","NAVY","6","1"
"001","BARBAN01","BAR EMERGENCY","BA294/R","NAVY","14","BAR DRS2","NAVY","14","1"
"001","BARBAN01","BAR EMERGENCY","BA294/R","NAVY","18","BAR DRS2","NAVY","18","1"
"001","BARBAN01","BAR EMERGENCY","BA294/R","NAVY","20","BAR DRS2","NAVY","20","1"
"001","BARBAN01","BAR EMERGENCY","BA294/R","NAVY","26","BAR DRS2","NAVY","26","1"
"001","BARBAN01","BAR EMERGENCY","BA294/R","NAVY","28","BAR DRS2","NAVY","28","1"
"001","BARBAN01","BAR EMERGENCY","BA294/R","NAVY","30","BAR DRS2","NAVY","30","1"
"001","BARBAN01","BAR EMERGENCY","BA294/S","NAVY","12","BAR DRS2","NAVY","12","1"
"001","BARBAN01","BAR EMERGENCY","BA294/S","NAVY","14","BAR DRS2","NAVY","14","1"
"001","BARBAN01","BAR EMERGENCY","BA294/S","NAVY","16","BAR DRS2","NAVY","16","1"
"001","BARBAN01","BAR EMERGENCY","BA294/S","NAVY","24","BAR DRS2","NAVY","24","1"
"001","BARBAN01","BAR EMERGENCY","BA294/S","NAVY","26","BAR DRS2","NAVY","26","1"
"001","BARBAN01","BAR EMERGENCY","BA294/S","NAVY","28","BAR DRS2","NAVY","28","1"
"001","BARBAN01","BAR EMERGENCY","BA294/S","NAVY","30","BAR DRS2","NAVY","30","1"
"001","BARBAN01","BAR EMERGENCY","BA294/S","NAVY","6","BAR DRS2","NAVY","6","1"
"001","BARBAN01","BAR EMERGENCY","BA307","WHITE","10","BAR BLS2","WHITE","10","1"
"001","BARBAN01","BAR EMERGENCY","BA307","WHITE","12","BAR BLS2","WHITE","12","1"
"001","BARBAN01","BAR EMERGENCY","BA307","WHITE","14","BAR BLS2","WHITE","14","1"
"001","BARBAN01","BAR EMERGENCY","BA307","WHITE","16","BAR BLS2","WHITE","16","1"
"001","BARBAN01","BAR EMERGENCY","BA307","WHITE","20","BAR BLS2","WHITE","20","1"
"001","BARBAN01","BAR EMERGENCY","BA307","WHITE","24","BAR BLS2","WHITE","24","1"
"001","BARBAN01","BAR EMERGENCY","BA307","WHITE","26","BAR BLS2","WHITE","26","1"
"001","BARBAN01","BAR EMERGENCY","BA307","WHITE","28","BAR BLS2","WHITE","28","1"
"001","BARBAN01","BAR EMERGENCY","BA307","WHITE","30","BAR BLS2","WHITE","30","1"
"001","BARBAN01","BAR EMERGENCY","BA307","WHITE","6","BAR BLS2","WHITE","6","1"
"001","BARBAN01","BAR EMERGENCY","BA307","WHITE","8","BAR BLS2","WHITE","8","1"
"001","BARBAN01","BAR EMERGENCY","BA308","CYAN","2XL","BAR LPOLO1\
","CYAN\
","22","1"
"001","BARBAN01","BAR EMERGENCY","BA308","CYAN","XS","BAR LPOLO1\
","CYAN\
","6","1"
"001","BARBAN01","BAR EMERGENCY","BA309","CYAN","2XL","BAR MPOLO1","CYAN","2XL 50/52","1"
"001","BARBAN01","BAR EMERGENCY","BA309","CYAN","3XL","BAR MPOLO1","CYAN","3XL 54/56","1"
"001","BARBAN01","BAR EMERGENCY","BA309","CYAN","4XL","BAR MPOLO1","CYAN","4XL","1"
"001","BARBAN01","BAR EMERGENCY","BA309","CYAN","L","BAR MPOLO1","CYAN","L 42/44","1"
"001","BARBAN01","BAR EMERGENCY","BA309","CYAN","M","BAR MPOLO1","CYAN","M 38/40","1"
"001","BARBAN01","BAR EMERGENCY","BA309","CYAN","S","BAR MPOLO1","CYAN","S 34/36","1"
"001","BARBAN01","BAR EMERGENCY","BA309","CYAN","XL","BAR MPOLO1","CYAN","XL 46/48","1"
"001","BARBAN01","BAR EMERGENCY","BA315/L","NAVY","26","BAR LTRS2/L","NAVY","26","1"
"001","BARBAN01","BAR EMERGENCY","BA315/L","NAVY","28","BAR LTRS2/L","NAVY","28","1"
"001","BARBAN01","BAR EMERGENCY","BA315/L","NAVY","30","BAR LTRS2/L","NAVY","30","1"
"001","BARBAN01","BAR EMERGENCY","BA315/L","NAVY","6","BAR LTRS2/L","NAVY","6","1"
"001","BARBAN01","BAR EMERGENCY","BA315/L","NAVY","8","BAR LTRS2/L","NAVY","8","1"
"001","BARBAN01","BAR EMERGENCY","BA315/P","NAVY","18","BAR LTRS2/L","NAVY","18","1"
"001","BARBAN01","BAR EMERGENCY","BA315/P","NAVY","20","BAR LTRS2/L","NAVY","20","1"
"001","BARBAN01","BAR EMERGENCY","BA315/P","NAVY","24","BAR LTRS2/L","NAVY","24","1"
"001","BARBAN01","BAR EMERGENCY","BA315/P","NAVY","26","BAR LTRS2/L","NAVY","26","1"
"001","BARBAN01","BAR EMERGENCY","BA315/P","NAVY","28","BAR LTRS2/L","NAVY","28","1"
"001","BARBAN01","BAR EMERGENCY","BA315/P","NAVY","30","BAR LTRS2/L","NAVY","30","1"
"001","BARBAN01","BAR EMERGENCY","BA315/P","NAVY","6","BAR LTRS2/L","NAVY","6","1"
"001","BARBAN01","BAR EMERGENCY","BA315/P","NAVY","8","BAR LTRS2/L","NAVY","8","1"
"001","BARBAN01","BAR EMERGENCY","BA315/R","NAVY","16","BAR LTRS2/R","NAVY","16","1"
"001","BARBAN01","BAR EMERGENCY","BA315/R","NAVY","24","BAR LTRS2/R","NAVY","24","1"
"001","BARBAN01","BAR EMERGENCY","BA315/R","NAVY","28","BAR LTRS2/R","NAVY","28","1"
"001","BARBAN01","BAR EMERGENCY","BA315/R","NAVY","30","BAR LTRS2/R","NAVY","30","1"
"001","BARBAN01","BAR EMERGENCY","BA315/S","NAVY","12","BAR LTRS2/S","NAVY","12","1"
